# x y som_x som_y cluster b_Alpha b_Bravo b_Charlie b_Delta Alpha Bravo Charlie Delta
342700.000000 7455000.000000 11 28 3 1002.629822 30.078901 3.007890 4110.783203 19891.314453 49.728287 9.945658 4972.828613
342700.000000 7455100.000000 11 22 3 1007.003723 30.210081 3.021010 4128.714844 19849.585938 49.623962 9.924793 4962.396484
342700.000000 7455200.000000 4 45 3 1000.454956 30.013649 3.001365 4101.865723 19975.224609 49.938061 9.987613 4993.806152
342700.000000 7455300.000000 11 46 5 9252.450195 30.016130 2.084734 4010.518555 19939.556641 49.848892 9.969778 4984.889160
342700.000000 7455400.000000 3 33 3 996.900085 29.907001 2.990700 4087.290283 20097.099609 50.242748 10.048550 5024.274902
342700.000000 7455500.000000 13 41 3 2370.615234 29.849865 2.832141 4064.202637 20013.000000 50.032501 10.006500 5003.250000
342700.000000 7455600.000000 3 30 1 3798.050537 29.948620 2.683779 4061.868896 20125.048828 50.312622 10.062524 5031.262207
342700.000000 7455700.000000 11 26 3 1006.193481 30.185806 3.018580 4125.393066 19851.570312 49.628925 9.925785 4962.892578
342700.000000 7455800.000000 6 46 3 1000.862976 30.025890 3.002589 4103.538086 19962.039062 49.905098 9.981020 4990.509766
342700.000000 7455900.000000 7 34 3 994.797241 29.843920 2.984392 4078.668701 20046.156250 50.115387 10.023078 5011.539062
342700.000000 7456000.000000 15 22 3 1012.933838 30.209766 3.020316 4128.601562 19817.755859 49.544388 9.908877 4954.438965
342700.000000 7456100.000000 4 46 3 1000.726501 30.021797 3.002180 4102.979004 19969.365234 49.923412 9.984683 4992.341309
342700.000000 7456200.000000 5 35 3 998.033936 29.941021 2.994102 4091.939453 20052.375000 50.130939 10.026188 5013.093750
342700.000000 7456300.000000 6 28 3 1001.334045 30.040020 3.004002 4105.469727 20056.080078 50.140202 10.028041 5014.020020
342700.000000 7456400.000000 13 41 3 2370.615234 29.849865 2.832141 4064.202637 20013.121094 50.032799 10.006560 5003.280273
342700.000000 7456500.000000 11 24 3 1006.499023 30.194969 3.019496 4126.645020 19850.699219 49.626747 9.925349 4962.674805
342700.000000 7456600.000000 5 47 3 1000.864563 30.025934 3.002594 4103.544434 19964.816406 49.912041 9.982409 4991.204102
342700.000000 7456700.000000 14 23 3 1006.684570 30.200539 3.020054 4127.406250 19840.492188 49.601231 9.920246 4960.123047
342700.000000 7456800.000000 9 29 3 1003.561951 30.106857 3.010685 4114.603027 19927.925781 49.819817 9.963963 4981.981445
342700.000000 7456900.000000 9 40 3 1181.506226 29.887213 2.968137 4082.529297 20015.337891 50.038345 10.007669 5003.834473
342700.000000 7457000.000000 6 43 3 1000.251099 30.007532 3.000753 4101.029297 19978.355469 49.945889 9.989178 4994.588867
342700.000000 7457100.000000 9 29 3 1003.561951 30.106857 3.010685 4114.603027 19928.068359 49.820171 9.964034 4982.017090
342700.000000 7457200.000000 3 21 7 6144.052734 29.964617 2.424771 4037.993164 20163.349609 50.408371 10.081675 5040.837402
342700.000000 7457300.000000 5 35 3 998.033936 29.941021 2.994102 4091.939453 20052.740234 50.131851 10.026370 5013.185059
342700.000000 7457400.000000 14 20 3 1008.479126 30.254362 3.025437 4134.763672 19803.396484 49.508492 9.901698 4950.849121
342700.000000 7457500.000000 0 46 3 1000.047607 30.001429 3.000143 4100.194824 20004.453125 50.011131 10.002227 5001.113281
342700.000000 7457600.000000 2 21 7 6184.138672 29.963808 2.420234 4037.443848 20170.396484 50.425991 10.085198 5042.599121
342700.000000 7457700.000000 0 36 3 996.710754 29.901321 2.990132 4086.514404 20056.890625 50.142223 10.028445 5014.222656
342700.000000 7457800.000000 14 20 3 1008.479126 30.254362 3.025437 4134.763672 19801.251953 49.503132 9.900626 4950.312988
342700.000000 7457900.000000 9 29 3 1003.561951 30.106857 3.010685 4114.603027 19926.750000 49.816875 9.963375 4981.687500
342700.000000 7458000.000000 12 21 3 1007.588440 30.227655 3.022767 4131.115723 19846.855469 49.617138 9.923428 4961.713867
342700.000000 7458100.000000 3 21 7 6144.052734 29.964617 2.424771 4037.993164 20165.085938 50.412716 10.082542 5041.271484
342700.000000 7458200.000000 14 49 5 10008.329102 30.024992 2.001666 4003.332520 19933.849609 49.834625 9.966925 4983.462402
342700.000000 7458300.000000 7 40 3 996.245911 29.887371 2.988738 4084.608154 20017.109375 50.042770 10.008554 5004.277344
342700.000000 7458400.000000 14 23 3 1006.684570 30.200539 3.020054 4127.406250 19840.857422 49.602146 9.920429 4960.214355
342700.000000 7458500.000000 2 21 7 6184.138672 29.963808 2.420234 4037.443848 20175.619141 50.439045 10.087810 5043.904785
342700.000000 7458600.000000 14 20 3 1008.479126 30.254362 3.025437 4134.763672 19804.310547 49.510777 9.902155 4951.077637
342700.000000 7458700.000000 5 36 3 996.993103 29.909794 2.990980 4087.672119 20044.664062 50.111660 10.022332 5011.166016
342700.000000 7458800.000000 2 21 7 6184.138672 29.963808 2.420234 4037.443848 20175.679688 50.439198 10.087840 5043.919922
342700.000000 7458900.000000 0 27 1 4739.833496 29.955280 2.579830 4052.320557 20125.667969 50.314171 10.062834 5031.416992
342700.000000 7459000.000000 12 35 3 1178.538452 29.829908 2.962524 4074.711426 20013.943359 50.034859 10.006972 5003.485840
342700.000000 7459100.000000 9 29 3 1003.561951 30.106857 3.010685 4114.603027 19926.951172 49.817379 9.963476 4981.737793
342700.000000 7459200.000000 4 48 3 1000.943481 30.028307 3.002830 4103.868164 19965.183594 49.912960 9.982592 4991.295898
342700.000000 7459300.000000 15 21 3 1007.587158 30.227627 3.022763 4131.107910 19811.261719 49.528152 9.905631 4952.815430
342700.000000 7459400.000000 10 30 3 1000.933960 30.028019 3.002802 4103.829102 19885.523438 49.713806 9.942761 4971.380859
342700.000000 7459500.000000 0 28 1 4445.154297 29.951553 2.612175 4055.071777 20122.195312 50.305489 10.061098 5030.548828
342700.000000 7459600.000000 15 23 3 1013.682190 30.207417 3.019990 4128.270996 19812.773438 49.531933 9.906386 4953.193359
342700.000000 7459700.000000 1 46 3 1000.207520 30.006227 3.000623 4100.851074 20003.419922 50.008549 10.001710 5000.854980
342700.000000 7459800.000000 3 28 1 4383.715820 29.955322 2.619392 4056.278564 20127.173828 50.317936 10.063587 5031.793457
342700.000000 7459900.000000 10 25 3 1006.325439 30.189764 3.018976 4125.934082 19853.312500 49.633286 9.926657 4963.328125
342800.000000 7450000.000000 2 21 7 6184.138672 29.963808 2.420234 4037.443848 20179.863281 50.449657 10.089931 5044.965820
342800.000000 7450100.000000 3 21 7 6144.052734 29.964617 2.424771 4037.993164 20165.363281 50.413406 10.082682 5041.340820
342800.000000 7450200.000000 13 41 3 2370.615234 29.849865 2.832141 4064.202637 20013.160156 50.032902 10.006580 5003.290039
342800.000000 7450300.000000 3 37 3 996.618713 29.898561 2.989856 4086.136719 20046.410156 50.116028 10.023206 5011.602539
342800.000000 7450400.000000 6 43 3 1000.251099 30.007532 3.000753 4101.029297 19978.882812 49.947205 9.989441 4994.720703
342800.000000 7450500.000000 9 29 3 1003.561951 30.106857 3.010685 4114.603027 19928.298828 49.820747 9.964149 4982.074707
342800.000000 7450600.000000 9 32 3 1007.777588 29.873825 2.986049 4082.624023 19883.058594 49.707645 9.941529 4970.764648
342800.000000 7450700.000000 4 31 3 998.272278 29.948172 2.994817 4092.916504 20086.804688 50.217010 10.043402 5021.701172
342800.000000 7450800.000000 13 21 3 1006.976318 30.209290 3.020929 4128.603516 19808.533203 49.521336 9.904267 4952.133301
342800.000000 7450900.000000 3 21 7 6144.052734 29.964617 2.424771 4037.993164 20161.726562 50.404320 10.080864 5040.431641
342800.000000 7451000.000000 2 21 7 6184.138672 29.963808 2.420234 4037.443848 20168.298828 50.420746 10.084149 5042.074707
342800.000000 7451100.000000 9 30 3 1000.667603 30.020027 3.002003 4102.736816 19932.398438 49.830994 9.966199 4983.099609
342800.000000 7451200.000000 16 49 5 10009.557617 30.028671 2.001911 4003.822754 19930.630859 49.826580 9.965316 4982.657715
342800.000000 7451300.000000 3 33 3 996.900085 29.907001 2.990700 4087.290283 20097.259766 50.243153 10.048630 5024.314941
342800.000000 7451400.000000 0 37 3 996.641174 29.899239 2.989924 4086.229004 20053.375000 50.133438 10.026688 5013.343750
342800.000000 7451500.000000 10 28 3 1002.781616 30.083439 3.008344 4111.405762 19892.150391 49.730377 9.946075 4973.037598
342800.000000 7451600.000000 11 24 3 1006.499023 30.194969 3.019496 4126.645020 19850.564453 49.626411 9.925282 4962.641113
342800.000000 7451700.000000 14 20 3 1008.479126 30.254362 3.025437 4134.763672 19801.302734 49.503258 9.900652 4950.325684
342800.000000 7451800.000000 15 22 3 1012.933838 30.209766 3.020316 4128.601562 19816.601562 49.541504 9.908300 4954.150391
342800.000000 7451900.000000 4 40 3 998.081604 29.942450 2.994245 4092.134766 20018.224609 50.045559 10.009112 5004.556152
342800.000000 7452000.000000 10 29 3 1002.495300 30.074863 3.007486 4110.231445 19898.484375 49.746212 9.949243 4974.621094
342800.000000 7452100.000000 11 21 3 1007.585876 30.227592 3.022760 4131.103516 19850.203125 49.625507 9.925101 4962.550781
342800.000000 7452200.000000 4 45 3 1000.454956 30.013649 3.001365 4101.865723 19975.468750 49.938671 9.987735 4993.867188
342800.000000 7452300.000000 10 29 3 1002.495300 30.074863 3.007486 4110.231445 19899.361328 49.748405 9.949681 4974.840332
342800.000000 7452400.000000 11 46 5 9252.450195 30.016130 2.084734 4010.518555 19939.666016 49.849167 9.969833 4984.916504
342800.000000 7452500.000000 15 23 3 1013.682190 30.207417 3.019990 4128.270996 19812.763672 49.531910 9.906382 4953.190918
342800.000000 7452600.000000 9 29 3 1003.561951 30.106857 3.010685 4114.603027 19930.414062 49.826035 9.965207 4982.603516
342800.000000 7452700.000000 7 30 3 998.887939 29.966635 2.996664 4095.440430 19974.095703 49.935238 9.987048 4993.523926
342800.000000 7452800.000000 0 32 3 996.082458 29.882469 2.988247 4083.938721 20092.259766 50.230652 10.046130 5023.064941
342800.000000 7452900.000000 5 45 3 1000.541687 30.016253 3.001625 4102.220703 19972.183594 49.930458 9.986092 4993.045898
342800.000000 7453000.000000 9 23 3 1006.847290 30.205420 3.020542 4128.074219 19854.810547 49.637024 9.927405 4963.702637
342800.000000 7453100.000000 9 32 3 1007.777588 29.873825 2.986049 4082.624023 19882.955078 49.707386 9.941478 4970.738770
342800.000000 7453200.000000 2 21 7 6184.138672 29.963808 2.420234 4037.443848 20172.201172 50.430504 10.086101 5043.050293
342800.000000 7453300.000000 4 33 3 997.816406 29.934496 2.993449 4091.047363 20095.443359 50.238609 10.047722 5023.860840
342800.000000 7453400.000000 2 21 7 6184.138672 29.963808 2.420234 4037.443848 20169.765625 50.424416 10.084883 5042.441406
342800.000000 7453500.000000 15 21 3 1007.587158 30.227627 3.022763 4131.107910 19810.087891 49.525219 9.905045 4952.521973
342800.000000 7453600.000000 4 34 3 998.009705 29.940292 2.994029 4091.839844 20084.005859 50.210014 10.042003 5021.001465
342800.000000 7453700.000000 11 41 3 2037.864746 29.887917 2.873059 4073.108398 20008.207031 50.020515 10.004104 5002.051758
342800.000000 7453800.000000 0 29 1 4143.589355 29.948015 2.645323 4057.941650 20121.216797 50.303043 10.060609 5030.304199
342800.000000 7453900.000000 3 27 1 4668.617676 29.959852 2.588209 4053.728027 20128.626953 50.321568 10.064314 5032.156738
342800.000000 7454000.000000 1 30 1 3826.025391 29.945448 2.680342 4061.122803 20120.248047 50.300621 10.060124 5030.062012
342800.000000 7454100.000000 5 37 3 996.953064 29.908590 2.990859 4087.507324 20042.763672 50.106907 10.021381 5010.690918
342800.000000 7454200.000000 15 23 3 1013.682190 30.207417 3.019990 4128.270996 19815.234375 49.538086 9.907618 4953.808594
342800.000000 7454300.000000 3 21 7 6144.052734 29.964617 2.424771 4037.993164 20160.804688 50.402012 10.080402 5040.201172
342800.000000 7454400.000000 7 35 3 992.667786 29.780035 2.978002 4069.937988 20043.207031 50.108017 10.021603 5010.801758
342800.000000 7454500.000000 2 22 7 5990.542480 29.963398 2.441697 4039.544922 20139.544922 50.348862 10.069772 5034.886230
342800.000000 7454600.000000 10 30 3 1000.933960 30.028019 3.002802 4103.829102 19884.595703 49.711491 9.942298 4971.148926
342800.000000 7454700.000000 5 36 3 996.993103 29.909794 2.990980 4087.672119 20044.589844 50.111473 10.022295 5011.147461
342800.000000 7454800.000000 1 32 3 996.329651 29.889891 2.988989 4084.952881 20094.785156 50.236965 10.047393 5023.696289
342800.000000 7454900.000000 14 20 3 1008.479126 30.254362 3.025437 4134.763672 19800.365234 49.500916 9.900183 4950.091309
342800.000000 7455000.000000 1 29 1 4126.855469 29.949436 2.647327 4058.325928 20121.638672 50.304096 10.060820 5030.409668
342800.000000 7455100.000000 15 22 3 1012.933838 30.209766 3.020316 4128.601562 19816.652344 49.541630 9.908326 4954.163086
342800.000000 7455200.000000 14 49 5 10008.329102 30.024992 2.001666 4003.332520 19933.748047 49.834370 9.966873 4983.437012
342800.000000 7455300.000000 11 34 3 1085.431396 29.847389 2.974674 4078.130615 19856.841797 49.642101 9.928421 4964.210449
342800.000000 7455400.000000 14 42 7 7627.569336 29.989872 2.262554 4024.973877 20011.173828 50.027935 10.005587 5002.793457
342800.000000 7455500.000000 2 26 1 4970.169922 29.960102 2.554722 4050.416504 20131.226562 50.328068 10.065614 5032.806641
342800.000000 7455600.000000 15 21 3 1007.587158 30.227627 3.022763 4131.107910 19810.580078 49.526451 9.905290 4952.645020
342800.000000 7455700.000000 3 25 7 5204.737793 29.963533 2.529024 4048.287354 20127.669922 50.319176 10.063835 5031.917480
342800.000000 7455800.000000 2 21 7 6184.138672 29.963808 2.420234 4037.443848 20177.650391 50.444126 10.088825 5044.412598
342800.000000 7455900.000000 13 24 3 1006.625916 30.198780 3.019878 4127.166992 19845.460938 49.613655 9.922730 4961.365234
342800.000000 7456000.000000 9 27 3 1005.071777 30.152151 3.015215 4120.793945 19923.488281 49.808720 9.961744 4980.872070
342800.000000 7456100.000000 2 30 1 3812.193604 29.946779 2.682008 4061.462158 20123.044922 50.307613 10.061522 5030.761230
342800.000000 7456200.000000 13 48 5 10007.710938 30.023138 2.001542 4003.084717 19936.476562 49.841194 9.968239 4984.119141
342800.000000 7456300.000000 14 20 3 1008.479126 30.254362 3.025437 4134.763672 19801.763672 49.504410 9.900883 4950.440918
342800.000000 7456400.000000 2 21 7 6184.138672 29.963808 2.420234 4037.443848 20171.029297 50.427574 10.085515 5042.757324
342800.000000 7456500.000000 4 31 3 998.272278 29.948172 2.994817 4092.916504 20087.128906 50.217819 10.043564 5021.782227
342800.000000 7456600.000000 1 49 3 1000.797546 30.023928 3.002393 4103.270020 19971.908203 49.929771 9.985954 4992.977051
342800.000000 7456700.000000 9 32 3 1007.777588 29.873825 2.986049 4082.624023 19881.076172 49.702694 9.940538 4970.269043
342800.000000 7456800.000000 9 29 3 1003.561951 30.106857 3.010685 4114.603027 19929.957031 49.824894 9.964979 4982.489258
342800.000000 7456900.000000 3 30 1 3798.050537 29.948620 2.683779 4061.868896 20124.867188 50.312168 10.062433 5031.216797
342800.000000 7457000.000000 3 25 7 5204.737793 29.963533 2.529024 4048.287354 20127.802734 50.319504 10.063901 5031.950684
342800.000000 7457100.000000 3 21 7 6144.052734 29.964617 2.424771 4037.993164 20165.732422 50.414330 10.082866 5041.433105
342800.000000 7457200.000000 13 24 3 1006.625916 30.198780 3.019878 4127.166992 19845.203125 49.613007 9.922602 4961.300781
342800.000000 7457300.000000 9 29 3 1003.561951 30.106857 3.010685 4114.603027 19926.132812 49.815331 9.963066 4981.533203
342800.000000 7457400.000000 0 28 1 4445.154297 29.951553 2.612175 4055.071777 20122.269531 50.305672 10.061134 5030.567383
342800.000000 7457500.000000 10 25 3 1006.325439 30.189764 3.018976 4125.934082 19853.449219 49.633625 9.926725 4963.362305
342800.000000 7457600.000000 11 30 3 1043.451172 29.987968 2.993924 4097.869141 19852.654297 49.631638 9.926328 4963.163574
342800.000000 7457700.000000 11 34 3 1085.431396 29.847389 2.974674 4078.130615 19857.347656 49.643368 9.928674 4964.336914
342800.000000 7457800.000000 3 33 3 996.900085 29.907001 2.990700 4087.290283 20097.201172 50.243004 10.048600 5024.300293
342800.000000 7457900.000000 3 23 7 5745.985840 29.964607 2.469000 4042.419922 20136.714844 50.341785 10.068357 5034.178711
342800.000000 7458000.000000 2 21 7 6184.138672 29.963808 2.420234 4037.443848 20172.357422 50.430893 10.086179 5043.089355
342800.000000 7458100.000000 7 36 3 994.818787 29.844563 2.984457 4078.757080 20042.562500 50.106407 10.021281 5010.640625
342800.000000 7458200.000000 2 28 1 4404.644531 29.954378 2.616967 4055.906250 20126.322266 50.315804 10.063161 5031.580566
342800.000000 7458300.000000 2 21 7 6184.138672 29.963808 2.420234 4037.443848 20175.111328 50.437778 10.087556 5043.777832
342800.000000 7458400.000000 6 27 3 1000.154907 30.004646 3.000465 4100.635254 20058.791016 50.146976 10.029396 5014.697754
342800.000000 7458500.000000 4 28 1 4362.485840 29.956741 2.621904 4056.711182 20097.609375 50.244022 10.048804 5024.402344
342800.000000 7458600.000000 3 47 3 1000.770325 30.023108 3.002311 4103.157715 19970.742188 49.926857 9.985372 4992.685547
342800.000000 7458700.000000 13 41 3 2370.615234 29.849865 2.832141 4064.202637 20012.894531 50.032238 10.006448 5003.223633
342800.000000 7458800.000000 1 28 1 4425.200195 29.953594 2.614607 4055.585938 20123.863281 50.309662 10.061933 5030.965820
342800.000000 7458900.000000 1 43 3 998.802795 29.964085 2.996409 4095.091553 20012.328125 50.030823 10.006165 5003.082031
342800.000000 7459000.000000 3 21 7 6144.052734 29.964617 2.424771 4037.993164 20162.201172 50.405502 10.081100 5040.550293
342800.000000 7459100.000000 1 35 3 996.773804 29.903215 2.990322 4086.772949 20059.753906 50.149384 10.029877 5014.938477
